total_income,total_expenses,income_source,food,hospitality,alcohol,tobacco,clothing,public_utilities,medical,transport,communication,education,others,special,gardening,saving,min_invest
433440,320948,Wage/Salaries,128285,5200,0,0,3245,28296,5336,21660,4320,22026,26280,1300,75000,143832,20196
89528,63487,Wage/Salaries,38512,0,0,159,195,17268,236,1680,0,1789,2148,1500,0,33273,4833
147149,138929,Wage/Salaries,85734,0,800,7375,1689,33570,437,2160,360,1700,4104,1000,0,10412,1130
158273,112040,Wage/Salaries,80925,0,0,780,830,10986,372,4680,600,5765,5802,1300,0,51021,6901
181287,141567,Wage/Salaries,78656,1300,540,2715,1500,14670,10212,10500,720,11460,5994,3300,0,48822,6442
402052,205990,Wage/Salaries,83843,6600,0,0,2599,37392,750,3840,2700,0,65766,2500,0,244550,42279
174869,148836,Other sources of Income,113089,0,0,0,250,19950,345,3960,540,7518,2184,1000,0,27895,3264
381380,199723,Enterpreneurial Activities,149183,1320,0,15440,3565,7788,431,2616,312,332,7476,11260,0,226878,38875
180214,136115,Wage/Salaries,86251,3010,0,0,4870,7830,1200,13056,2856,1424,9618,6000,0,50702,6682
287751,113628,Enterpreneurial Activities,77923,1420,1250,2130,1473,9210,768,10164,180,322,4788,4000,0,191112,32932
94534,53038,Enterpreneurial Activities,30169,0,300,3955,3290,6690,126,4812,600,172,2424,500,0,43040,6334
111425,62988,Wage/Salaries,42210,60,2560,480,2620,5010,165,3000,0,899,2484,3500,0,59196,9636
63342,50318,Wage/Salaries,37285,0,900,1066,505,4362,147,1200,0,1079,3474,300,0,15803,2044
383204,272672,Wage/Salaries,92141,3440,2450,0,4330,22398,1135,5184,2640,56500,26712,34500,21242,142296,20693
298945,131111,Wage/Salaries,70968,900,390,4680,880,15120,2426,1380,900,540,3672,13000,16255,194103,33719
104249,82036,Wage/Salaries,55585,400,7115,0,1635,5862,280,1800,1770,307,3822,3460,0,25947,3333
115176,86451,Wage/Salaries,68937,560,1920,0,830,6720,190,1464,0,1068,3648,1114,0,32508,4275
405419,253340,Wage/Salaries,87227,1200,0,0,3006,20778,1110,6240,1560,2904,29040,35000,65275,153219,21156
161018,144772,Wage/Salaries,96546,2600,3660,2080,3580,17058,132,4500,0,3262,9654,1700,0,19643,2245
64343,57290,Wage/Salaries,38003,300,0,0,597,5100,5360,2580,180,542,4128,500,0,7276,812
99632,79273,Enterpreneurial Activities,56916,420,0,3348,1585,6660,550,4494,864,0,3936,500,0,26378,3496
238115,186639,Enterpreneurial Activities,81989,250,1950,18380,2260,10842,5350,1440,180,250,3768,6000,53980,59849,7700
229375,184455,Enterpreneurial Activities,135381,2670,1640,1390,1810,20724,4100,3480,930,440,10890,1000,0,56446,7317
288975,148566,Enterpreneurial Activities,100709,2780,500,2896,5053,9390,7668,3000,720,1950,6390,1000,6510,175771,30419
269165,189433,Enterpreneurial Activities,123943,6598,0,0,2187,10956,635,10962,840,26540,5772,1000,0,81600,10690
204645,120110,Enterpreneurial Activities,88133,1920,2140,4660,2485,8910,436,3960,0,790,5676,1000,0,106969,17461
151539,113909,Enterpreneurial Activities,87069,600,1700,724,1935,5400,500,4500,0,2077,5304,4100,0,47112,6471
207706,130994,Enterpreneurial Activities,92329,700,5720,0,4463,11256,331,5328,180,467,4620,5600,0,86899,12752
112450,95792,Wage/Salaries,75131,0,1620,663,1120,10752,55,1080,312,415,4344,300,0,18935,2251
101582,69377,Enterpreneurial Activities,51789,520,0,0,1650,8784,648,1758,300,290,3138,500,0,33660,4530
659869,181106,Enterpreneurial Activities,129360,0,1350,0,7605,27882,85,3000,864,2180,5280,3500,0,529167,99394
333014,237322,Wage/Salaries,110178,1040,5280,7260,7265,29718,3300,10686,3552,39363,12180,7500,0,116934,16545
132059,83820,Wage/Salaries,64363,520,2320,1233,1694,7740,660,840,90,0,3360,1000,0,60925,9489
119610,97845,Wage/Salaries,65153,780,0,8688,2545,12942,525,1080,144,1220,4368,400,0,25464,3167
135775,94130,Wage/Salaries,64424,520,1470,8550,2490,6600,234,2322,576,1280,4464,1200,0,52048,7599
207460,150224,Enterpreneurial Activities,106871,0,410,5430,5789,10560,120,2556,1440,3508,12540,1000,0,66911,9161
506740,316654,Wage/Salaries,129671,714,3768,14480,33201,40890,764,14274,9840,3990,14862,50200,0,198000,27846
358033,207130,Enterpreneurial Activities,115460,1300,2030,12045,3575,20178,11295,1458,1224,16555,8010,14000,0,151210,21520
112958,87179,Wage/Salaries,65219,0,180,1323,3625,10308,30,1680,600,1430,2784,0,0,29679,3850
326180,128230,Enterpreneurial Activities,52848,160,8410,5200,3180,20010,5758,9894,2292,9000,8478,3000,0,253213,49268
132751,96018,Enterpreneurial Activities,63558,1050,0,1200,665,10620,5300,3312,1200,845,7068,1200,0,47747,6888
71110,50937,Wage/Salaries,35138,30,40,0,1810,9294,837,534,678,0,2076,500,0,21315,2805
96227,84246,Enterpreneurial Activities,29336,0,0,0,660,7872,80,2280,300,0,3384,3300,37034,13047,1496
245384,152160,Wage/Salaries,57160,0,0,2172,2971,7740,80,2118,780,0,10524,1350,67265,105122,15525
247746,195647,Enterpreneurial Activities,107165,3500,720,17330,3666,24180,3050,14544,3252,800,7440,10000,0,59028,7474
89039,69355,Wage/Salaries,34327,50,390,3510,1980,7170,0,960,144,0,1200,0,19624,22266,2848
180097,172072,Enterpreneurial Activities,68114,5180,0,0,6980,7980,1215,14418,1608,1341,15156,9200,40880,9092,960
824354,529566,Wage/Salaries,130634,29160,4120,0,9270,63720,19711,10932,3240,166525,52494,25000,14760,345514,51159
413748,369244,Wage/Salaries,101472,7380,1710,1140,6146,14778,6820,3918,2022,38200,16956,9500,159202,50686,5765
89725,71160,Enterpreneurial Activities,24475,0,1365,1040,105,8598,100,180,0,0,348,0,34949,23215,3042
100513,81517,Wage/Salaries,38371,200,260,0,1433,6912,2221,1512,516,0,2652,0,27440,23300,2970
293136,189068,Enterpreneurial Activities,78981,1800,7500,11675,4605,13746,1740,10974,792,4030,8244,13820,31161,127753,19375
129269,114447,Wage/Salaries,57990,1300,270,0,860,15948,129,8430,438,200,2550,0,26332,18855,2219
142945,113606,Wage/Salaries,72191,1570,450,2715,1248,13890,1063,7218,0,2528,4248,900,5585,31543,3899
143222,141713,Other sources of Income,48194,360,0,5430,808,14448,33199,888,390,1375,2844,10100,23677,1749,177
183799,123643,Enterpreneurial Activities,86509,3120,50,0,4390,16854,1046,996,1260,860,7158,1400,0,66703,9329
121396,74677,Wage/Salaries,46407,1200,1497,4338,2360,7884,3195,4002,0,200,3594,0,0,49893,7170
344632,221758,Enterpreneurial Activities,75590,8300,3330,18010,7850,10026,726,16320,3900,0,17412,1850,58444,149782,22657
102500,88248,Other sources of Income,40519,0,200,1482,0,12426,8277,4458,60,0,1458,7340,12028,18281,2226
104724,79663,Wage/Salaries,51123,250,1400,7240,2299,6420,177,4380,1542,380,4452,0,0,31789,4348
260991,176595,Wage/Salaries,88501,2400,0,1086,6072,19260,7699,22134,5838,745,12360,10500,0,108353,16328
189759,140680,Wage/Salaries,95487,1690,1520,1810,3120,8478,1457,7386,948,350,8304,8650,1480,59595,8161
121307,99880,Wage/Salaries,60475,1200,125,880,4930,13440,6182,5460,0,0,7188,0,0,21527,2536
217985,152734,Wage/Salaries,85027,8400,320,0,3260,13044,80,13182,420,19565,7836,1600,0,76313,10690
268803,260315,Wage/Salaries,77210,10800,0,3120,26217,81918,1710,5400,4656,0,18084,10000,21200,9059,938
135872,122961,Wage/Salaries,69629,0,900,0,860,14988,840,1440,1290,0,6762,1000,25252,14894,1674
124006,122015,Wage/Salaries,43835,0,0,0,890,21840,4090,5892,600,0,17868,0,27000,2419,247
169828,97735,Other sources of Income,66112,300,0,5700,2685,11868,36,4572,1188,0,5274,0,0,81249,12450
45748,39607,Wage/Salaries,26425,190,0,100,1064,6996,120,2160,630,600,1122,200,0,6865,800
68205,65398,Other sources of Income,43417,100,0,0,963,11478,200,3960,0,0,5280,0,0,3605,384
187504,91534,Wage/Salaries,49632,2550,2090,3620,880,12702,186,13320,360,200,5994,0,0,121039,21536
399204,232567,Wage/Salaries,75550,900,0,9050,11189,26088,21300,14760,5400,19000,39330,10000,0,180276,26785
474943,204680,Wage/Salaries,41821,0,0,0,455,11964,3300,16080,2760,92000,36300,0,0,290443,48040
194282,190960,Enterpreneurial Activities,77909,536,0,0,3925,45180,1406,13638,1320,1200,7596,2700,35550,4210,432
76222,54037,Enterpreneurial Activities,25721,0,1390,7148,1275,7860,275,5916,276,0,4176,0,0,22592,2941
720310,272684,Wage/Salaries,87161,3300,0,0,9400,27750,9597,24798,7080,0,83598,10000,10000,488038,84608
86982,75954,Wage/Salaries,25949,45,650,8820,1154,7560,1548,2376,438,24600,2814,0,0,12003,1379
86042,77109,Other sources of Income,28156,0,0,520,1435,18720,17150,4896,600,0,4632,1000,0,11208,1296
85664,79106,Wage/Salaries,61656,1560,3164,0,726,3960,888,4512,198,0,2442,0,0,6861,743
318174,264836,Enterpreneurial Activities,120624,12420,2970,0,4770,23904,2030,7260,13320,25552,12486,39500,0,65036,8072
438740,382860,Enterpreneurial Activities,199968,14040,0,0,12428,51036,410,5880,6840,1600,14658,29000,47000,56412,6373
105088,94590,Wage/Salaries,47943,660,162,120,1571,7266,110,1524,0,950,2616,3300,28368,12305,1396
216124,197976,Enterpreneurial Activities,84481,150,665,0,4628,20352,1220,3180,3840,760,7794,2850,68056,21609,2412
156990,113988,Enterpreneurial Activities,91076,0,192,6697,335,9000,150,2220,780,0,2538,1000,0,47955,6412
369594,342402,Enterpreneurial Activities,114531,800,0,0,6775,69900,4480,6648,7200,500,8034,5800,117734,28649,3098
473704,345071,Wage/Salaries,136449,8400,6040,1344,8890,49314,2400,9060,6000,1000,45570,15000,55604,133165,17187
139838,97477,Wage/Salaries,72597,0,0,0,580,8820,3848,5220,1320,0,4092,1000,0,51590,7403
619309,411538,Wage/Salaries,152296,4500,732,0,6100,52452,2350,9720,15840,17600,27108,9500,113340,252481,37364
110985,68642,Wage/Salaries,52679,400,810,965,1080,8580,20,1620,0,0,1488,1000,0,45004,6433
99700,78596,Enterpreneurial Activities,55881,3000,2000,132,530,9420,195,2010,288,0,3540,1600,0,26325,3465
316785,220082,Wage/Salaries,151853,15270,2392,1040,3875,9300,180,5520,7500,0,16152,7000,0,121214,17697
174290,142678,Wage/Salaries,92974,0,450,16290,750,18900,110,4896,156,0,5652,2500,0,40418,5183
314557,248301,Wage/Salaries,172311,1500,0,3620,10620,11400,1400,3900,1080,25200,9270,8000,0,70435,8714
175430,114448,Wage/Salaries,83618,0,910,480,630,11700,1458,4920,3360,1270,4602,1500,0,67825,9669
525400,333721,Enterpreneurial Activities,101441,1000,3050,0,3110,21444,1830,9600,1440,0,5406,21200,164200,209805,30082
90300,68250,Wage/Salaries,52150,0,0,0,210,8550,0,3300,180,0,1860,2000,0,23684,3032
218768,213185,Wage/Salaries,102358,4200,1768,11765,6160,11934,12010,10788,468,11900,6318,1800,31716,6306,651
189387,156746,Enterpreneurial Activities,66689,3400,140,7915,5788,12156,1370,15036,300,25340,4296,2560,11756,39973,4996
46279,41664,Enterpreneurial Activities,26489,100,0,0,692,8796,1905,1200,168,0,1314,1000,0,5155,579
222579,210746,Wage/Salaries,69607,3120,1860,600,8571,37980,32510,14670,2244,0,24300,9920,5364,12020,1268
241770,93071,Other sources of Income,24477,0,0,0,4880,42810,6000,3060,1800,0,4044,6000,0,181346,34186
328318,161893,Wage/Salaries,83326,11900,3836,2783,4860,11070,50,6846,1110,1100,31512,3500,0,200412,34349
82949,72227,Enterpreneurial Activities,30590,1100,970,2692,723,7812,8570,2172,726,0,2232,3000,11640,11046,1256
122066,115014,Wage/Salaries,64833,6540,0,0,3044,16512,273,2652,438,14490,3132,3100,0,7892,846
100070,73256,Enterpreneurial Activities,41825,0,420,960,740,4770,239,1200,282,0,2370,1100,19350,27540,3532
128918,109011,Other sources of Income,51732,2120,3270,5883,2915,28926,1666,1296,780,1650,2748,3575,2450,20983,2457
102855,85983,Wage/Salaries,44824,3484,300,6395,555,12738,4667,1830,2184,0,3006,6000,0,18467,2207
165128,147112,Wage/Salaries,71472,8320,4515,2715,2715,16206,675,13644,1032,0,5520,3000,17298,21092,2418
551017,443695,Wage/Salaries,160143,31820,1740,905,8365,37140,29990,21018,4056,95550,40968,12000,0,116677,14336
112444,95376,Wage/Salaries,45531,1170,2220,2715,5240,12018,1622,11142,840,4790,8088,0,0,20284,2452
107842,63613,Other sources of Income,42476,300,0,0,1410,8226,401,2466,480,960,6294,600,0,50202,7635
107036,84564,Other sources of Income,54436,0,6173,3168,4050,8220,225,378,288,2180,3846,1600,0,26972,3490
166277,112643,Wage/Salaries,68913,0,0,0,1450,14736,350,10746,1476,9250,4242,1480,0,58398,8058
81627,61472,Wage/Salaries,36916,0,0,4525,1130,10620,721,780,648,100,5232,800,0,20522,2577
161616,92146,Enterpreneurial Activities,63135,390,1785,0,2814,10500,84,8358,0,1400,1980,1700,0,76949,11715
3228664,1292634,Other sources of Income,201090,14550,1170,650,15730,99750,1900,82494,6552,250500,71988,25000,521260,2150662,372622
90335,83842,Wage/Salaries,42537,180,0,3970,930,13020,100,4878,444,6625,2838,2100,6220,6588,708
78125,77491,Enterpreneurial Activities,23341,4680,555,702,100,5886,239,900,0,0,1248,0,39840,768,78
173549,93418,Wage/Salaries,63281,600,1115,5158,1258,7986,64,2160,1200,0,7596,3000,0,92049,14719
161000,136888,Wage/Salaries,74876,0,1840,0,3590,9600,310,1680,5820,500,3042,3000,32630,28074,3366
143462,114252,Enterpreneurial Activities,83590,480,0,0,3647,9210,755,3612,1032,3036,7890,1000,0,35462,4577
110550,63952,Wage/Salaries,46178,0,612,0,475,8760,193,1500,324,0,2910,3000,0,50570,7552
159187,129887,Other sources of Income,63167,0,3440,3186,3890,13242,2700,1500,462,5202,5478,5000,22620,30202,3610
124300,114844,Enterpreneurial Activities,77134,800,2970,1978,4538,9540,210,5760,78,300,3096,0,8440,11998,1340
77039,55667,Wage/Salaries,31851,3160,990,390,50,4794,256,1020,0,0,1272,1500,10384,26900,3822
167009,148191,Wage/Salaries,107930,160,1000,520,7031,13170,1250,3396,1392,1260,8082,3000,0,24227,2853
298334,205139,Wage/Salaries,121845,4860,2550,0,9160,12660,1144,9072,2478,760,31110,9500,0,112818,16290
54975,35485,Wage/Salaries,18433,1500,390,724,770,6072,2520,2700,312,0,2064,0,0,19750,2694
83744,60654,Wage/Salaries,34486,0,580,5430,0,8472,810,6696,516,400,3264,0,0,25353,3371
98340,82074,Enterpreneurial Activities,56558,905,0,3620,420,9462,829,5058,924,80,3618,600,0,19616,2420
100485,76856,Other sources of Income,54677,905,0,0,1625,9726,433,4848,120,820,3702,0,0,27236,3560
147146,79314,Wage/Salaries,47208,0,0,2172,0,18840,4050,1482,576,0,4986,0,0,73330,11261
235422,213521,Other sources of Income,34232,5448,1640,3920,540,42336,54791,6000,0,0,4614,60000,0,25971,2929
2028088,952060,Wage/Salaries,317836,146680,0,0,30020,100176,30186,69744,64506,0,162912,30000,0,1304758,229132
93210,68996,Enterpreneurial Activities,41920,1810,0,0,415,20634,2165,1242,0,0,810,0,0,26772,3520
199913,163314,Other sources of Income,79870,9080,0,2263,2160,9462,1725,2700,516,950,3588,26000,25000,38342,4603
180088,92164,Enterpreneurial Activities,61726,8030,0,0,2600,12120,1250,2772,648,0,2718,300,0,93723,14552
1275410,758273,Wage/Salaries,161931,49690,0,0,25200,172188,52432,65148,28494,20980,151710,30500,0,541524,78180
340627,188476,Other sources of Income,112354,13980,0,0,509,35718,184,7482,852,11197,4200,2000,0,173408,27251
273518,209734,Wage/Salaries,81863,28600,1770,11765,6590,12702,780,13602,12618,9790,24654,5000,0,73395,9567
310772,239582,Wage/Salaries,68765,13900,0,8366,13550,23682,105,9840,3006,44500,47868,6000,0,91449,12432
95070,64272,Enterpreneurial Activities,36489,260,0,0,600,18918,2815,2160,444,120,2166,300,0,31292,4175
97958,92745,Enterpreneurial Activities,48013,16840,0,0,975,9234,472,3312,474,1160,2724,2000,7541,6252,672
537478,292199,Wage/Salaries,131800,20580,1547,0,9250,47406,11271,17418,4260,4675,34992,9000,0,278477,43996
69692,52173,Other sources of Income,23383,1040,0,0,1120,19668,3110,408,240,0,3204,0,0,19136,2483
86082,53603,Other sources of Income,21429,4500,0,0,0,20670,0,2088,3144,0,1272,500,0,35213,5074
602282,361631,Wage/Salaries,91180,21915,0,0,13480,41994,2686,54522,4248,0,66318,49000,16288,310910,50768
172349,97241,Enterpreneurial Activities,70503,6265,265,0,990,10026,91,2430,852,1265,3054,1500,0,91269,14816
386014,154675,Wage/Salaries,39209,17640,0,0,885,19380,0,10458,540,2300,50058,0,14205,271129,48951
119433,117060,Other sources of Income,43955,600,1496,2715,7725,15168,5446,12042,90,150,5946,200,21527,2415,246
67064,45411,Wage/Salaries,24189,0,820,0,220,9420,270,2538,0,0,1020,300,6634,25845,3742
46801,31347,Other sources of Income,16471,0,0,0,340,3090,9898,0,0,0,1548,0,0,17678,2520
198305,183007,Other sources of Income,75566,5500,0,0,2410,22158,15578,12384,720,8861,5580,4000,30250,19430,2174
257989,199050,Other sources of Income,94524,3820,310,4636,10825,33744,12687,18030,2220,300,13554,4400,0,60852,7566
191028,107295,Wage/Salaries,54234,600,0,0,5906,8508,680,9678,900,1330,3774,0,21685,104767,17376
123139,85284,Wage/Salaries,47391,1040,2071,6605,3769,10440,2465,4932,498,615,4368,1090,0,40612,5492
142440,86236,Other sources of Income,19412,720,0,0,1650,14946,46286,2016,300,0,906,0,0,70793,11323
133655,133505,Enterpreneurial Activities,45084,4200,75,0,4117,21180,461,9216,0,170,3834,0,45168,174,17
151190,130913,Wage/Salaries,78867,100,0,2320,1646,10500,1600,3180,912,9138,3150,1500,18000,23808,2811
123855,108366,Enterpreneurial Activities,83676,350,0,0,1840,11820,1840,1200,810,0,1830,5000,0,19322,2293
615451,272895,Wage/Salaries,117632,3500,0,0,33919,29472,5580,18222,5160,2670,43740,3000,10000,376946,62888
130880,95741,Wage/Salaries,70030,0,0,2715,1300,11400,1090,3432,78,420,4776,500,0,43456,6065
186834,124320,Other sources of Income,47684,1150,0,0,3350,15006,3980,4800,3960,0,4320,6000,34070,68403,9560
115783,107460,Other sources of Income,65901,0,0,210,1220,10446,2485,4014,732,2654,3498,1500,14800,8452,908
102600,67975,Wage/Salaries,42908,640,660,3768,595,11460,296,2958,0,300,3090,1300,0,44431,6792
62810,57092,Enterpreneurial Activities,27753,0,0,60,500,11490,232,510,0,1125,2322,0,13100,5955,654
113603,89856,Enterpreneurial Activities,51859,120,100,1085,280,23250,368,4452,120,1800,2922,3500,0,27430,3494
81382,79974,Enterpreneurial Activities,42032,0,290,2110,1370,11640,880,480,840,13400,1932,5000,0,1563,160
84156,78199,Other sources of Income,30592,1600,705,350,1385,15780,900,5700,594,0,2988,2500,15105,6406,693
328619,182058,Wage/Salaries,74294,5040,3960,0,21074,34008,334,12144,7512,3000,13692,7000,0,152783,22671
311360,302268,Wage/Salaries,76640,3220,2280,520,3600,17070,17836,12834,3000,45000,5868,6000,108400,9417,971
290760,154801,Wage/Salaries,75876,0,3900,520,2669,23376,0,5910,1704,19000,9966,5000,6880,158347,25677
58551,56854,Other sources of Income,36856,0,300,260,670,12822,102,540,1044,1470,1830,0,960,1904,197
713395,410963,Enterpreneurial Activities,205478,5200,2365,1200,7055,44880,30531,15684,6402,45100,21768,25300,0,385324,63822
141268,140815,Other sources of Income,74861,16620,600,1300,1186,16818,1324,5982,540,6500,4674,5000,5410,499,50
95822,92678,Other sources of Income,46270,0,1520,0,120,17352,220,1080,492,0,1152,14192,10280,4058,427
28944,26478,Enterpreneurial Activities,11856,350,0,7240,60,4620,0,2232,0,0,120,0,0,3099,350
66596,66051,Other sources of Income,42788,1168,0,520,400,11916,4915,1440,300,90,2514,0,0,675,68
203717,178025,Enterpreneurial Activities,86839,2940,490,1810,6825,28206,3262,23796,1080,3290,8232,3000,8255,25838,2913
119988,99888,Wage/Salaries,58971,320,960,6595,2020,9192,380,10416,60,1270,7704,2000,0,21118,2501
47895,37753,Other sources of Income,18471,6340,0,390,0,8106,0,2448,0,0,498,1500,0,11956,1539
74187,63066,Other sources of Income,36241,600,0,0,2740,9540,1779,7704,480,1200,1782,1000,0,13838,1693
100770,96706,Wage/Salaries,62346,192,0,5430,3980,12030,200,5568,0,1870,3090,2000,0,4171,435
71580,59747,Other sources of Income,20296,0,138,1160,385,12198,0,21660,0,540,2370,1000,0,12179,1431
168285,115720,Wage/Salaries,52969,8780,1320,520,2545,14856,894,14556,2160,0,2928,12100,2092,64763,9438
104209,82836,Enterpreneurial Activities,54351,0,360,180,535,10680,240,11160,0,1100,1530,2700,0,26999,3545
88262,71317,Other sources of Income,32451,1160,0,0,1545,8742,15140,5898,120,105,3426,2730,0,19637,2460
765290,646704,Other sources of Income,318488,23210,0,0,5505,113448,8417,37050,22320,8128,10638,99500,0,135711,16281
410450,353389,Wage/Salaries,115025,26340,0,0,4950,56670,788,22560,4800,86000,23256,13000,0,69236,8297
