total_income,total_expenses,income_source,food,hospitality,alcohol,tobacco,clothing,public_utilities,medical,transport,communication,education,others,special,gardening,saving,min_invest
164320,151056,Enterpreneurial Activities,60553,3000,0,0,1565,46320,430,2652,498,26680,6858,2500,0,15434,1709
386048,262624,Other sources of Income,82168,4880,0,0,3919,78018,33349,6066,1200,21280,6744,25000,0,141007,19893
287680,258812,Other sources of Income,92587,21930,0,0,2258,78774,10327,17028,16662,0,15246,4000,0,34581,3942
556316,444410,Other sources of Income,195625,26950,2574,11946,22900,80748,7245,22506,11226,5770,22920,34000,0,121493,15012
396126,228882,Wage/Salaries,116749,23600,0,11494,2210,27480,4853,9480,3042,4130,18744,7100,0,170278,24478
143796,137090,Enterpreneurial Activities,81898,10830,0,0,1755,19500,145,10038,702,0,12222,0,0,8214,877
772655,257442,Other sources of Income,92264,1000,0,0,7000,101034,27354,2880,6384,0,16626,2900,0,642572,128288
177435,160786,Other sources of Income,83847,40030,0,0,0,26424,1039,4440,612,0,3894,500,0,19457,2190
358050,343570,Wage/Salaries,134282,22520,0,1448,7350,94950,24908,14472,5724,0,29916,8000,0,17233,1819
120725,108108,Wage/Salaries,43063,4520,0,0,0,44742,8595,3360,198,300,1830,1500,0,12920,1434
66287,59828,Other sources of Income,40421,575,0,0,1010,12456,100,558,336,150,4122,100,0,8083,927
97597,84595,Other sources of Income,41274,450,420,4163,2510,25164,1810,2196,696,0,3912,2000,0,15099,1776
54327,50324,Wage/Salaries,33662,720,0,156,1870,7818,720,1080,132,450,3216,500,0,4030,433
112490,108410,Wage/Salaries,68532,10955,520,2544,2575,11430,420,4896,0,910,3678,1950,0,5105,538
200524,154527,Enterpreneurial Activities,75409,17395,650,0,4360,39360,1307,5460,324,370,7662,2230,0,58563,7934
82575,66502,Enterpreneurial Activities,41688,4680,0,520,930,13788,110,780,0,0,3066,940,0,17514,2153
112164,76094,Other sources of Income,39000,500,0,0,400,10860,5500,780,0,0,18054,1000,0,41515,5890
172218,158291,Enterpreneurial Activities,99550,11440,0,2896,2035,16680,50,13866,1236,2690,6348,1500,0,17478,1961
343003,274122,Enterpreneurial Activities,145535,17530,10400,0,7970,39360,1177,12828,2160,5240,14922,17000,0,87544,11465
132280,127202,Wage/Salaries,84480,6410,540,0,1070,16500,336,12510,912,0,3444,1000,0,5420,566
480208,455448,Wage/Salaries,131038,25425,1200,12000,25797,44640,17190,30294,3828,59300,43626,10000,51110,27731,2950
160122,126720,Other sources of Income,52302,2190,0,0,24600,20730,3888,11340,846,1160,6864,2800,0,36926,4625
104980,97333,Other sources of Income,57958,2355,0,0,3310,18834,690,2142,744,2100,7200,2000,0,7913,853
72450,67862,Wage/Salaries,37104,1040,0,0,1260,17472,0,5598,1032,350,3006,1000,0,5381,584
86010,80320,Wage/Salaries,57149,120,0,0,2350,14256,337,1662,456,180,3810,0,0,6956,762
217978,93215,Wage/Salaries,59770,4760,390,1086,915,12300,5000,5118,432,0,3444,0,0,132833,21870
241196,193648,Wage/Salaries,114039,34240,0,1810,2718,18210,282,7902,2076,2057,10314,0,0,50769,6213
196410,151223,Enterpreneurial Activities,111928,0,85,3522,2050,15048,350,5154,2556,0,10410,120,0,47465,5949
250229,196025,Wage/Salaries,105722,34640,1326,2646,5400,18252,115,16908,2256,610,4650,3500,0,63384,8176
261590,208087,Wage/Salaries,108666,900,0,364,4070,18150,12214,12720,1272,0,11736,37995,0,61792,7835
134988,111477,Enterpreneurial Activities,56076,3405,0,0,3370,37710,180,2628,516,750,6342,500,0,28914,3626
132030,106385,Wage/Salaries,55360,3680,80,0,3065,26286,282,3552,1404,850,5826,6000,0,27945,3435
172810,165777,Wage/Salaries,68898,7870,0,1448,8549,29580,170,8508,1524,1840,9840,1700,25850,8173,861
398340,369140,Wage/Salaries,102352,18850,0,416,6040,48078,5560,26466,2352,66500,37026,6500,49000,36840,4095
172040,171319,Wage/Salaries,98073,5185,320,0,17635,27828,1720,5340,492,1400,11826,1500,0,888,89
176080,173381,Wage/Salaries,76189,4545,0,4232,2700,23880,15324,2136,120,731,23214,20310,0,2728,277
125611,121605,Wage/Salaries,73326,4218,420,0,1895,23460,2304,3402,2472,1028,8580,500,0,4366,453
459997,353506,Other sources of Income,194543,10640,630,0,15906,61134,3980,26622,6300,2345,14406,17000,0,110597,13818
448975,306530,Wage/Salaries,92356,10620,688,0,9985,78270,13735,41148,6300,1250,41178,11000,0,169344,24336
973780,534696,Other sources of Income,199416,50750,120,0,6120,106860,19436,23826,15540,29080,44688,33000,5860,477454,73037
166027,139814,Enterpreneurial Activities,52977,6420,0,0,2650,20040,16415,14928,8598,6250,10536,1000,0,27727,3261
371278,298591,Wage/Salaries,113025,25900,840,12670,13040,39258,280,11724,4878,18044,35682,0,23250,76083,9237
602211,362137,Wage/Salaries,117543,12320,87,0,10000,84462,6335,12546,26838,7000,69456,15550,0,294847,46602
129598,123287,Wage/Salaries,82634,1930,746,9050,1700,12072,1335,2508,1140,1120,8052,1000,0,7206,766
174712,142828,Wage/Salaries,68044,5585,0,1810,2630,9210,19953,1890,390,26310,4506,2500,0,39065,4941
70179,63917,Wage/Salaries,39377,1120,0,0,690,13920,132,1620,0,0,2808,4250,0,6348,693
160296,159003,Enterpreneurial Activities,68782,23700,690,1448,5345,17268,5200,4686,3414,19200,6270,3000,0,1583,160
159005,131811,Other sources of Income,79490,5175,0,0,3050,20184,14982,1494,0,2990,2646,1800,0,28319,3356
250810,146752,Other sources of Income,71462,6345,940,0,2183,40794,851,2784,1104,1745,8454,10090,0,108274,15684
307990,254483,Wage/Salaries,102044,29940,0,0,1830,66300,1399,19776,2616,8200,11778,10600,0,67742,8577
226693,222017,Other sources of Income,82525,11202,0,0,1500,68418,3744,7800,14532,0,11496,0,20800,5369,551
389410,319806,Other sources of Income,104601,12813,0,10510,2750,75648,2407,9480,10824,15245,39528,36000,0,87021,11036
160690,117971,Wage/Salaries,60761,1400,3484,0,2840,22308,2425,8352,402,485,11514,4000,0,45445,5907
224260,210059,Other sources of Income,62723,3850,360,0,6370,46194,420,13614,1956,44,30228,12000,32300,15883,1713
700533,594783,Wage/Salaries,192291,73810,3240,2080,7970,78612,10750,14340,49950,24850,109890,23000,4000,116902,13827
180890,136859,Wage/Salaries,74433,11160,0,4706,100,12360,200,3900,564,21880,6456,1100,0,50087,6563
98525,88293,Wage/Salaries,54038,2420,240,2715,1500,15882,1500,2442,2058,560,4938,0,0,13053,1516
139831,137075,Wage/Salaries,66916,10016,630,1629,1100,27000,2606,13704,2244,750,9480,1000,0,2962,303
200346,165943,Other sources of Income,36076,11840,0,0,2247,61236,210,18810,1800,24100,9624,0,0,44108,5596
310893,257084,Wage/Salaries,117992,28605,45,2715,3005,37554,10602,17574,7800,7800,12762,3500,7130,59446,7189
83526,73302,Wage/Salaries,43462,1320,75,0,630,22944,249,1434,0,480,2208,500,0,11875,1380
338415,224323,Wage/Salaries,94520,22230,720,5068,6270,46626,147,15402,2184,1500,28656,1000,0,121027,16679
96625,96183,Wage/Salaries,53893,5005,15,0,1247,23538,467,6564,336,300,4818,0,0,516,52
100900,88753,Wage/Salaries,57917,3200,0,520,4570,9600,540,4536,876,0,5994,1000,0,14832,1741
176240,162771,Other sources of Income,63049,17580,0,0,2430,40962,180,10176,1092,20310,4992,2000,0,16517,1835
32518,31243,Other sources of Income,15748,1960,180,0,1325,7734,0,648,1392,0,2256,0,0,1413,148
256150,194589,Enterpreneurial Activities,67123,6480,600,2172,4540,54348,2520,5232,1656,24150,18768,7000,0,75446,10176
902333,399469,Wage/Salaries,110564,29300,984,0,25069,65502,59003,10860,20238,675,72774,4500,0,620694,112871
727489,379692,Wage/Salaries,120404,31080,0,0,13479,55542,216,30876,7890,17420,58260,25000,19525,395630,63680
572531,473252,Other sources of Income,115972,33380,0,0,5750,202764,46880,8652,16200,14400,22254,7000,0,105714,12642
514754,325334,Wage/Salaries,115375,23859,360,0,20588,66900,11800,12792,14352,6550,49758,3000,0,213089,31110
615467,257387,Other sources of Income,89408,13800,0,0,5675,85230,4030,13590,14100,0,30054,1500,0,416652,73836
184914,177741,Other sources of Income,90198,0,0,0,2170,36114,28320,732,786,0,3246,500,15675,7353,765
287894,175985,Enterpreneurial Activities,73651,2820,620,8145,1745,42042,20195,2748,2208,1725,4956,700,14430,119421,17207
431044,324412,Wage/Salaries,128059,4340,0,0,4980,43500,20445,20700,3384,20050,31554,19000,28400,135939,18805
47470,41969,Wage/Salaries,29739,0,0,260,375,6720,529,2400,0,440,1506,0,0,5728,645
118134,114329,Enterpreneurial Activities,42943,4860,0,0,1205,15780,261,10596,942,11510,5856,2500,17876,4872,512
404740,277358,Wage/Salaries,91075,5200,347,500,1916,15858,62290,16458,3900,0,33726,4500,41588,151182,21654
128755,122145,Wage/Salaries,55489,9410,292,844,3265,18000,473,14802,1512,5200,7650,5208,0,7645,816
320715,181463,Other sources of Income,58307,7314,255,0,4445,30750,758,9072,9816,27900,17346,15500,0,154911,23730
194725,100516,Other sources of Income,46993,8400,0,1634,1914,14280,449,8064,1440,3450,10392,3500,0,96307,14498
179040,165398,Enterpreneurial Activities,69631,6683,560,984,6261,18846,1639,3384,2826,3000,11484,40100,0,15619,1715
311580,285742,Other sources of Income,70325,6480,900,8948,1455,21852,124035,9030,1404,3000,9456,5000,23857,29982,3327
177102,161940,Wage/Salaries,91012,11805,360,0,3935,26130,1304,9126,2070,4900,7098,4200,0,16962,1876
240037,216189,Wage/Salaries,98693,27415,480,1448,3650,53160,310,8328,468,1370,7332,5000,8535,24727,2736
140783,129474,Other sources of Income,50650,9600,0,0,2950,39348,19382,1062,720,0,3162,2600,0,12819,1412
223113,197555,Other sources of Income,68031,4520,605,100,1565,37188,62239,648,516,4351,5994,6000,5798,26994,3043
137594,94836,Wage/Salaries,55832,5730,484,1300,2410,15120,183,4626,612,2133,4656,1750,0,50688,7228
150878,89641,Other sources of Income,53729,9685,84,0,615,10506,245,4800,102,724,4836,1000,3315,63395,9094
180246,163043,Other sources of Income,101799,15125,70,880,4015,22458,774,1440,2022,2540,7920,4000,0,17353,1904
219354,194043,Other sources of Income,94438,9530,126,3235,1340,10806,12397,5808,936,14280,18480,5000,17667,31451,3684
226599,167118,Other sources of Income,72052,1800,0,1810,3820,37812,6528,12774,3192,12850,9480,5000,0,62892,8129
381763,305260,Other sources of Income,108323,24463,0,0,10379,50082,2201,13956,7200,62248,22908,3500,0,86464,10830
310725,277487,Other sources of Income,64939,10233,630,0,4087,45054,8100,25362,3960,42200,7692,32600,32630,37639,4273
145096,139447,Wage/Salaries,67733,3820,0,15515,2290,14802,15580,2610,5364,1195,6288,4250,0,6307,661
140486,113895,Enterpreneurial Activities,72373,2754,1210,3620,1877,16140,506,2880,2136,2145,5754,2500,0,29101,3565
80295,76128,Wage/Salaries,56144,1445,0,2278,710,9282,560,1728,468,975,2538,0,0,4601,489
308273,218041,Other sources of Income,84189,14060,0,0,15904,44478,3434,14280,8874,13600,12222,7000,0,105424,14667
101700,92048,Wage/Salaries,59824,300,225,3168,1220,14100,275,1320,876,400,8340,2000,0,11048,1240
1217133,1014887,Other sources of Income,218768,42800,1786,7375,13208,563868,35755,17088,8076,5045,50604,10000,40514,214600,25462
91540,90932,Enterpreneurial Activities,56141,810,0,4705,3274,18060,200,3900,600,800,2442,0,0,728,73
197540,183511,Wage/Salaries,94639,8730,0,0,3834,26670,850,18630,1824,19100,6234,3000,0,16398,1796
105690,97667,Wage/Salaries,51571,5030,4870,9908,1449,9300,210,9306,1212,1745,3066,0,0,10193,1139
249666,191320,Wage/Salaries,149671,4860,1040,3963,3450,10530,895,2136,924,3097,5754,5000,0,74863,10226
81892,77161,Wage/Salaries,50523,0,840,312,1625,7080,385,864,1128,1660,3444,9300,0,5341,573
553618,477869,Enterpreneurial Activities,138536,9090,0,0,100972,68802,9544,13266,3828,16523,34308,83000,0,87174,10270
137070,114265,Wage/Salaries,76340,12510,42,3043,1940,9144,566,3954,2334,2280,2112,0,0,27120,3334
107203,98021,Enterpreneurial Activities,56401,0,294,650,1685,18690,2759,5796,1176,1470,3210,5890,0,10756,1199
83112,76374,Enterpreneurial Activities,44166,3120,45,6470,1635,9474,480,504,1236,500,5244,3500,0,7992,888
452009,218342,Other sources of Income,88248,15490,0,0,8348,59754,8996,10818,1920,0,6768,18000,0,259218,42253
151715,145897,Enterpreneurial Activities,77187,5880,1318,0,2670,16278,5402,5454,3864,19730,4314,3800,0,6188,646
84192,81079,Wage/Salaries,46162,2380,0,880,955,8730,361,2946,780,475,5160,12250,0,3546,371
93426,75060,Wage/Salaries,40907,3550,410,78,2990,18420,285,5700,90,140,2490,0,0,19543,2388
176695,128711,Other sources of Income,83164,2970,0,0,3720,23124,300,6000,1920,475,7038,0,0,56967,7823
79194,78786,Wage/Salaries,48894,4090,370,2924,2135,7848,5298,2118,0,975,4134,0,0,509,51
132729,122814,Wage/Salaries,56104,2880,1440,7698,2318,17298,241,9696,0,75,10128,3000,11936,12603,1405
97870,96342,Wage/Salaries,52291,1200,15,0,2400,15900,225,5292,360,1475,6684,10500,0,1594,162
187716,182092,Wage/Salaries,67418,16778,2820,7240,4145,21372,575,31800,1104,0,13890,4400,10550,5887,608
118794,104558,Wage/Salaries,38421,3600,780,2896,7133,37290,0,6006,1440,0,3492,3500,0,15221,1730
107196,103187,Wage/Salaries,63566,3600,45,0,6690,9660,1517,4560,1596,1337,3666,6950,0,4276,446
271999,260472,Other sources of Income,126967,19440,270,2172,3120,35022,2045,2982,1992,28000,8652,10500,19310,11794,1232
291447,159020,Other sources of Income,65332,11010,0,0,11154,36696,1442,6720,4998,9980,11688,0,0,148044,23118
539545,425063,Wage/Salaries,102690,4600,540,0,7407,59400,171160,10362,2460,0,36444,30000,0,135843,17542
432603,272512,Enterpreneurial Activities,99520,1080,4680,6335,6495,56598,1820,7608,2868,4816,17382,45500,17810,179220,26139
183095,180944,Other sources of Income,64721,9390,0,0,3961,30840,2856,3594,2196,2770,12096,5500,43020,2692,274
149596,146480,Wage/Salaries,78068,9225,126,971,1645,18174,1758,8196,1698,16055,8064,2500,0,3870,399
203270,202568,Other sources of Income,99162,7695,100,8688,780,27588,14521,16722,990,12100,10722,3500,0,879,88
152882,147688,Enterpreneurial Activities,69648,8800,2340,858,3935,18078,1890,7242,1608,17295,13494,2500,0,6216,651
115004,106366,Other sources of Income,73416,4190,42,4706,2564,12576,250,2778,594,0,5250,0,0,10663,1184
112011,108670,Enterpreneurial Activities,69250,3280,0,0,505,19872,703,2100,552,1980,10428,0,0,3901,406
350285,210670,Wage/Salaries,65537,8120,0,0,4809,62328,5404,3168,2616,14000,38148,6540,0,178213,28852
151206,123459,Wage/Salaries,62343,1225,0,3620,1070,23904,1110,6006,804,835,8904,5000,8638,33384,4200
146465,139679,Other sources of Income,57361,3520,479,2534,2190,29466,25690,4812,816,1395,5616,5800,0,7738,820
176747,170361,Enterpreneurial Activities,114089,8350,580,5176,2400,20178,954,2340,1488,3228,10278,1300,0,7739,814
271279,207204,Other sources of Income,89233,5100,2470,2080,1625,80640,556,19038,1200,0,5262,0,0,72278,9372
140540,135643,Wage/Salaries,69070,2120,450,0,4695,32520,1674,9528,960,1720,11706,1200,0,5147,534
145090,137063,Other sources of Income,69865,1750,1950,234,3770,42552,5992,972,744,0,4884,4350,0,9675,1043
88790,77765,Wage/Salaries,32994,1320,3312,0,2955,18348,164,12918,1170,0,4584,0,0,14202,1698
256570,199576,Wage/Salaries,83869,1800,487,0,3990,46170,21160,25908,2400,1224,10968,1600,0,59054,7312
131687,121002,Wage/Salaries,60793,14350,741,1448,2415,22710,735,3936,3552,0,8172,2150,0,13401,1504
166341,164497,Other sources of Income,55408,4900,226,0,3599,81402,5483,1152,3954,0,4968,3405,0,2002,203
128804,123700,Wage/Salaries,57162,950,446,2236,2490,27864,648,15804,690,3690,7320,4400,0,6129,647
268888,234755,Other sources of Income,98771,12300,0,0,3920,72600,5542,8790,15216,3110,8706,5800,0,41376,4886
187181,161894,Other sources of Income,46321,9236,309,0,8429,48870,1459,9720,2736,20750,14064,0,0,27001,3114
123133,113911,Wage/Salaries,50811,10010,176,0,2740,23916,2300,11922,2136,1124,8586,190,0,9319,1003
764275,626413,Other sources of Income,78664,9100,970,1629,8219,156732,26411,14730,7230,0,115728,207000,0,146720,17659
66766,50835,Wage/Salaries,32416,2330,0,0,215,10218,2200,360,0,0,3096,0,0,20661,2852
162130,124845,Wage/Salaries,54125,8240,2734,8145,3190,23424,2289,9000,1320,800,9078,2500,0,39760,5012
559554,283161,Other sources of Income,115389,5800,0,0,7897,71424,4217,15084,11400,17578,22572,11800,0,323919,53894
192738,112011,Enterpreneurial Activities,58278,2879,0,1629,4225,22884,6642,2400,1842,0,11232,0,0,104689,17457
389261,350423,Enterpreneurial Activities,190248,37400,492,7240,5445,60816,1905,21468,3228,550,18576,3055,0,39855,4404
221201,187190,Enterpreneurial Activities,74265,3500,5868,9050,5715,58158,1902,3630,900,12570,7332,4300,0,38623,4617
145963,143253,Wage/Salaries,73674,1680,2280,8195,11090,23610,550,6960,1296,6460,7458,0,0,2930,299
134411,105242,Wage/Salaries,50650,2297,951,5544,2058,19686,3566,1998,936,2220,15336,0,0,30174,3717
250675,180002,Wage/Salaries,64272,300,492,2534,4052,21900,12124,10296,6240,32480,18312,7000,0,83649,11589
269028,172614,Enterpreneurial Activities,48857,6840,85,0,3810,64200,17826,16296,2160,0,5040,7500,0,99684,13783
165974,88181,Wage/Salaries,44440,520,0,0,1303,24180,2484,7368,2166,0,5220,500,0,95821,16155
144445,101907,Wage/Salaries,68835,1750,0,724,1370,14592,266,4608,1320,1110,7332,0,0,46696,6314
532346,344469,Wage/Salaries,134523,16710,2790,0,4150,76620,1074,37734,13890,13700,32778,10500,0,209268,29994
184710,103558,Wage/Salaries,61597,1810,1760,0,1740,25356,407,2544,1200,300,2844,4000,0,87986,13315
196100,174563,Other sources of Income,74850,3980,90,1768,6360,48006,499,1152,26802,1600,6456,3000,0,22426,2509
72035,70360,Enterpreneurial Activities,36290,120,585,78,1215,15300,162,12564,0,470,3576,0,0,1794,184
158651,155230,Other sources of Income,92645,9642,0,0,5750,36120,101,948,636,0,8388,1000,0,4346,449
681258,408787,Wage/Salaries,156385,16530,660,0,22320,77880,13118,30192,31776,20000,21426,18500,0,331966,52272
458464,254811,Other sources of Income,95784,7650,0,0,9678,65700,3181,10974,16200,9032,33612,3000,0,208154,30470
282808,246270,Wage/Salaries,104250,12780,0,0,7017,43380,3155,18612,4500,10750,41826,0,0,39526,4547
376713,265576,Other sources of Income,105906,4760,186,2910,9205,62040,13945,8016,17610,16650,24348,0,0,136052,19419
191713,159235,Wage/Salaries,80836,1590,1440,0,7025,23220,385,28026,804,3865,7044,5000,0,35074,4197
124625,124082,Wage/Salaries,84633,3065,540,9422,3056,9120,275,3048,540,4545,5838,0,0,630,63
146200,117549,Wage/Salaries,81561,450,0,0,1350,21600,2480,4080,1404,880,3744,0,0,28877,3463
136290,123102,Wage/Salaries,90480,3015,1200,1440,2785,14940,1020,780,1404,1400,4638,0,0,14393,1604
88185,84668,Wage/Salaries,58787,405,2730,1140,1850,12798,1002,552,468,1120,3816,0,0,4324,458
257310,246363,Wage/Salaries,92975,19240,1200,0,5420,27348,690,13008,2520,76000,7962,0,0,12819,1355
159995,117392,Wage/Salaries,77412,1215,1890,0,455,27510,1800,2232,360,600,3918,0,0,50785,6950
474146,226664,Wage/Salaries,124400,2370,603,598,3115,65118,1336,7824,3840,9840,7620,0,0,269896,43629
153872,121512,Wage/Salaries,70405,2540,1070,1267,2460,24360,606,5754,684,1170,9096,2100,0,32556,3949
696186,575616,Enterpreneurial Activities,142826,15500,3192,0,33550,116010,7080,16206,5160,0,18072,0,218020,127578,15224
200284,154926,Wage/Salaries,53778,18850,1455,4163,5760,24600,1128,5952,1344,0,13896,24000,0,56069,7476
320517,201271,Other sources of Income,85982,12171,0,0,5682,54000,1758,8544,6960,1700,15474,9000,0,137955,20539
151050,141734,Wage/Salaries,73328,2025,1315,362,1285,16080,2550,3240,240,845,4524,14640,21300,11127,1208
313480,148791,Wage/Salaries,46113,3200,750,0,4560,62400,8600,13968,1800,0,3900,3500,0,169969,26499
540876,256981,Wage/Salaries,103991,6480,1254,8869,5670,39000,295,6990,4080,0,25602,36900,17850,336900,57976
169957,159148,Enterpreneurial Activities,65432,7600,0,0,9070,29292,1738,12372,2628,22900,7116,1000,0,12697,1379
314540,226769,Other sources of Income,48699,1000,0,0,16850,67800,75140,960,11790,0,4530,0,0,107339,15065
78018,59702,Wage/Salaries,40659,260,810,2850,1414,7770,410,1920,252,1275,2082,0,0,22677,3054
